$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$States,$InterfaceFields,$Base,$InterTypeMethods,$Classes,$ClassMethods,$Aspects,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts,$<AnalysisTime
0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,118040000.0
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,118010000.0
0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,115730000.0
1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,117020000.0
1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,117650000.0
0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,122770000.0
1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,117855000.0
0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,116660000.0
0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,116935000.0
1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,120890000.0
1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,119415000.0
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,112805000.0
1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,118680000.0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,120980000.0
1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,119145000.0
1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,117150000.0
1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,116440000.0
0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,152700000.0
1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,121500000.0
0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,117740000.0
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,117305000.0
0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,152880000.0
1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,120740000.0
0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,117300000.0
0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,122770000.0
0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,114660000.0
0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,152120000.0
0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,152360000.0
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,122460000.0
0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,115910000.0
1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,119150000.0
0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,115905000.0
0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,116530000.0
1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,114980000.0
0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,117855000.0
0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,118865000.0
0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,120580000.0
1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,117670000.0
0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,116870000.0
0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,117620000.0
0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,145735000.0
0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,148035000.0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,123210000.0
1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,154260000.0
1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,117460000.0
0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,119500000.0
1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,116630000.0
1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,123670000.0
1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,119810000.0
1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,117290000.0
1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,118340000.0
0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,117150000.0
0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,120520000.0
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,116300000.0
1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,115270000.0
1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,146275000.0
0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,116760000.0
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,115820000.0
1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,120550000.0
1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,120665000.0
1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,117700000.0
1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,116500000.0
0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,118635000.0
1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,118980000.0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,118510000.0
0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,116840000.0
1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,122050000.0
0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,120090000.0
0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,117390000.0
0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,117620000.0
1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,119590000.0
1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,117935000.0
0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,119190000.0
0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,117310000.0
0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,144785000.0
0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,156400000.0
0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,116685000.0
1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,117460000.0
1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,115985000.0
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,124300000.0
1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,117075000.0
0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,118310000.0
0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,117390000.0
1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,124750000.0
1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,118715000.0
0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,118945000.0
1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,117935000.0
0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,117545000.0
0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,122425000.0
0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,117630000.0
1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,118480000.0
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,120850000.0
0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,121180000.0
0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,120240000.0
0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,143350000.0
0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,116160000.0
1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,116990000.0
1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,119660000.0
1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,118325000.0
1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,120150000.0
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,115360000.0
1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,117800000.0
0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,119770000.0
0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,120250000.0
1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,121020000.0
1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,117155000.0
0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,115990000.0
1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,144920000.0
0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,119290000.0
0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,121170000.0
0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,119590000.0
1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,115730000.0
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,118110000.0
1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,153110000.0
1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,119900000.0
0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,151810000.0
0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,117310000.0
0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,115170000.0
0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,121180000.0
0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,119025000.0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,122065000.0
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,118855000.0
1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,115480000.0
0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,118715000.0
1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,146480000.0
1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,117120000.0
0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,117700000.0
0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,127830000.0
0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,118165000.0
1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,117385000.0
0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,115600000.0
0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,118400000.0
0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,116450000.0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,118510000.0
1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,114810000.0
0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,118565000.0
0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,116350000.0
1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,120850000.0
0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,152860000.0
0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,115810000.0
0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,116760000.0
0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,147505000.0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,157710000.0
0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,121960000.0
1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,121130000.0
0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,121330000.0
1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,120820000.0
0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,121520000.0
1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,122630000.0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,118790000.0
1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,116995000.0
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,121990000.0
1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,117150000.0
0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,115720000.0
0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,121990000.0
1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,121020000.0
0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,118680000.0
0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,116410000.0
0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,119150000.0
0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,118635000.0
0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,121490000.0
1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,119770000.0
1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,119660000.0
1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,119320000.0
1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,118555000.0
0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,116590000.0
1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,119720000.0
0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,145115000.0
1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,121330000.0
0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,115810000.0
0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,115985000.0
0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,118600000.0
1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,117090000.0
1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,116915000.0
0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,118060000.0
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,115950000.0
0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,116870000.0
0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,144980000.0
1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,119025000.0
0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,118580000.0
0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,118680000.0
0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,120425000.0
0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,116100000.0
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,121540000.0
0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,121290000.0
1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,116900000.0
1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,123000000.0
1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,118860000.0
1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,117150000.0
0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,118790000.0
1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,117900000.0
0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,120510000.0
1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,120680000.0
0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,153040000.0
1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,117540000.0
1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,116840000.0
0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,117155000.0
0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,117230000.0
1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,118535000.0
1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,118480000.0
0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,115310000.0
0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,118810000.0
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,120275000.0
1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,115350000.0
0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,117940000.0
1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,118670000.0
1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,115600000.0
0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,123990000.0
1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,116375000.0
1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,116685000.0
1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,119150000.0
1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,116520000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,145865000.0
0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,115435000.0
0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,143960000.0
1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,117930000.0
0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,117930000.0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,117930000.0
1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,118325000.0
1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,118010000.0
0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,120160000.0
1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,118555000.0
1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,126480000.0
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,125470000.0
1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,145185000.0
0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,122200000.0
0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,117820000.0
0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,120100000.0
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,120115000.0
1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,118870000.0
0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,117465000.0
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,122840000.0
0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,119065000.0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,116520000.0
1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,118680000.0
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,116240000.0
0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,120260000.0
0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,116915000.0
1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,120505000.0
0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,143540000.0
1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,116450000.0
0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,119500000.0
0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,117860000.0
1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,121870000.0
0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,122270000.0
0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,115550000.0
0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,119930000.0
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,117465000.0
0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,119625000.0
0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,122220000.0
0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,119290000.0
0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,117020000.0
1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,119645000.0
0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,117075000.0
0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,151240000.0
0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,142825000.0
0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,121625000.0
1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,119300000.0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,116995000.0
1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,128275000.0
0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,117600000.0
0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,120350000.0
0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,118710000.0
1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,120190000.0
1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,118980000.0
0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,120550000.0
0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,119040000.0
1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,116450000.0
1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,116230000.0
1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,118990000.0
1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,120030000.0
1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,125860000.0
1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,119960000.0
1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,117650000.0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,123720000.0
0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,126530000.0
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,120130000.0
1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,116310000.0
1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,121020000.0
0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,117190000.0
0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,118715000.0
1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,119620000.0
1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,115520000.0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,118110000.0
1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,119190000.0
1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,152950000.0
1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,145240000.0
0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,118165000.0
0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,144770000.0
0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,116270000.0
0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,117385000.0
1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,117900000.0
1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,115290000.0
1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,121500000.0
1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,117140000.0
1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,120190000.0
1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,121110000.0
1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,117860000.0
1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,145240000.0
0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,119725000.0
1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,122890000.0
1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,118610000.0
0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,118090000.0
1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,119620000.0
1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,117385000.0
0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,121330000.0
0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,121010000.0
1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,119840000.0
1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,118090000.0
1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,115250000.0
0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,122010000.0
0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,125465000.0
0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,116120000.0
0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,124000000.0
